Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,LDSBankConflict,LDSInsts
211,"compute_fd_z_kernel",8,0,628,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
212,"compute_fd_z_kernel",8,0,631,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
213,"compute_fd_z_kernel",8,0,634,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
214,"compute_fd_z_kernel",8,0,637,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
215,"compute_fd_z_kernel",8,0,640,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
216,"compute_fd_z_kernel",8,0,643,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
217,"compute_fd_z_kernel",8,0,646,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
218,"compute_fd_z_kernel",8,0,649,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
219,"compute_fd_z_kernel",8,0,652,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
220,"compute_fd_z_kernel",8,0,655,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
221,"compute_fd_z_kernel",8,0,658,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
222,"compute_fd_z_kernel",8,0,661,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
223,"compute_fd_z_kernel",8,0,664,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
224,"compute_fd_z_kernel",8,0,667,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
225,"compute_fd_z_kernel",8,0,670,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
226,"compute_fd_z_kernel",8,0,673,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
227,"compute_fd_z_kernel",8,0,676,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
