"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"initialize_polynomial_kernel",8,0,0,12599,12599,207667200,256,0,0,44,4,48,64,"0x0","0x7f15c0c9d680",23584570708641,23584570739263,23584582278015,23584582319575,11538752
1,"initialize_polynomial_kernel",8,0,1,12599,12599,207667200,256,0,0,44,4,48,64,"0x0","0x7f15c0c9d680",23584570743521,23584582278015,23584593813087,23584593838648,11535072
2,"__amd_rocclr_fillBufferAligned.kd",8,0,2,12599,12599,77875200,256,0,0,8,0,32,64,"0x0","0x7f15c0c2d780",23584570766052,23584593813087,23584594240928,23584594261638,427841
3,"__amd_rocclr_fillBufferAligned.kd",8,0,4,12599,12599,77875200,256,0,0,8,0,32,64,"0x0","0x7f15c0c2d780",23584594259588,23584594290529,23584594716290,23584594735338,425761
4,"__amd_rocclr_fillBufferAligned.kd",8,0,9,12599,12599,77875200,256,0,0,8,0,32,64,"0x0","0x7f15c0c2d780",23584594901038,23584594918850,23584595330852,23584595352318,412002
5,"compute_fd_x_kernel",8,0,12,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584595359828,23584595371172,23584596653255,23584596654959,1282083
6,"compute_fd_x_kernel",8,0,15,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584596676659,23584596686855,23584597969419,23584597997129,1282564
7,"compute_fd_x_kernel",8,0,18,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584597987149,23584597998059,23584599284623,23584599286279,1286564
8,"compute_fd_x_kernel",8,0,21,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584599304579,23584599315343,23584600611987,23584600634070,1296644
9,"compute_fd_x_kernel",8,0,24,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584600629370,23584600638067,23584601935830,23584601937340,1297763
10,"compute_fd_x_kernel",8,0,27,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584601955580,23584601965750,23584603263834,23584603286250,1298084
11,"compute_fd_x_kernel",8,0,30,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584603281100,23584603289914,23584604587198,23584604588711,1297284
12,"compute_fd_x_kernel",8,0,33,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584604608021,23584604618238,23584605913762,23584605936281,1295524
13,"compute_fd_x_kernel",8,0,36,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584605931171,23584605940002,23584607240485,23584607242131,1300483
14,"compute_fd_x_kernel",8,0,39,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584607264331,23584607277446,23584608575209,23584608576752,1297763
15,"compute_fd_x_kernel",8,0,42,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584608596122,23584608605769,23584609900013,23584609921512,1294244
16,"compute_fd_x_kernel",8,0,45,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584609917572,23584609926893,23584611227857,23584611229432,1300964
17,"compute_fd_x_kernel",8,0,48,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584611249372,23584611260017,23584612556661,23584612580093,1296644
18,"compute_fd_x_kernel",8,0,51,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584612574253,23584612582741,23584613879864,23584613881383,1297123
19,"compute_fd_x_kernel",8,0,54,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584613900343,23584613910744,23584615213148,23584615235514,1302404
20,"compute_fd_x_kernel",8,0,57,12599,12599,134217728,256,0,0,16,0,32,64,"0x0","0x7f15c0c9d6c0",23584615231394,23584615240028,23584616540512,23584616541994,1300484
