"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"initialize_polynomial_kernel",8,0,0,3596376,3596376,207667200,256,0,0,40,0,48,64,"0x0","0x7efd2776d900",1220349873048150,1220349873074753,1220349884572268,1220349884603488,11497515
1,"__amd_rocclr_fillBufferAligned.kd",8,0,1,3596376,3596376,26624,256,0,0,12,4,32,64,"0x0","0x7efd2773da80",1220349873094990,1220349884572268,1220349885131631,1220349885150399,559363
2,"__amd_rocclr_fillBufferAligned.kd",8,0,3,3596376,3596376,26624,256,0,0,12,4,32,64,"0x0","0x7efd2773da80",1220349885150329,1220349885180271,1220349885748435,1220349885760781,568164
3,"__amd_rocclr_fillBufferAligned.kd",8,0,5,3596376,3596376,26624,256,0,0,12,4,32,64,"0x0","0x7efd2773da80",1220349886426662,1220349886443640,1220349887043484,1220349887056804,599844
4,"compute_fd_x_kernel",8,0,8,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349887072604,1220349887081724,1220349888133411,1220349888148036,1051687
5,"compute_fd_x_kernel",8,0,11,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349888165816,1220349888174531,1220349889218378,1220349889231619,1043847
6,"compute_fd_x_kernel",8,0,14,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349889244579,1220349889254538,1220349890302545,1220349890317392,1048007
7,"compute_fd_x_kernel",8,0,17,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349890324032,1220349890332305,1220349891382232,1220349891395094,1049927
8,"compute_fd_x_kernel",8,0,20,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349891409174,1220349891418392,1220349892457119,1220349892470697,1038727
9,"compute_fd_x_kernel",8,0,23,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349892483987,1220349892493439,1220349893546246,1220349893558580,1052807
10,"compute_fd_x_kernel",8,0,26,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349893571600,1220349893581447,1220349894621294,1220349894635152,1039847
11,"compute_fd_x_kernel",8,0,29,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349894642022,1220349894651214,1220349895697141,1220349895709375,1045927
12,"compute_fd_x_kernel",8,0,32,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349895721595,1220349895731861,1220349896770588,1220349896785937,1038727
13,"compute_fd_x_kernel",8,0,35,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349896791217,1220349896810268,1220349897854755,1220349897866970,1044487
14,"compute_fd_x_kernel",8,0,38,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349897881910,1220349897891395,1220349898934762,1220349898948893,1043367
15,"compute_fd_x_kernel",8,0,41,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349898955922,1220349898964682,1220349900006289,1220349900018365,1041607
16,"compute_fd_x_kernel",8,0,44,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349900032185,1220349900042129,1220349901085176,1220349901100398,1043047
17,"compute_fd_x_kernel",8,0,47,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349901106688,1220349901115416,1220349902158463,1220349902170750,1043047
18,"compute_fd_x_kernel",8,0,50,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349902183530,1220349902193663,1220349903237190,1220349903252063,1043527
19,"compute_fd_x_kernel",8,0,53,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349903259663,1220349903268710,1220349904308877,1220349904321386,1040167
20,"compute_fd_x_kernel",8,0,56,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349904335155,1220349904344558,1220349905401205,1220349905413098,1056647
21,"compute_fd_x_kernel",8,0,59,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349905426898,1220349905435925,1220349906478332,1220349906492801,1042407
22,"compute_fd_x_kernel",8,0,62,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349906506351,1220349906515292,1220349907556259,1220349907569363,1040967
23,"compute_fd_x_kernel",8,0,65,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349907587383,1220349907596579,1220349908641546,1220349908655666,1044967
24,"compute_fd_x_kernel",8,0,68,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349908663416,1220349908691786,1220349909731793,1220349909744269,1040007
25,"compute_fd_x_kernel",8,0,71,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349909759479,1220349909767793,1220349910803800,1220349910816351,1036007
26,"compute_fd_x_kernel",8,0,74,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349910832931,1220349910842040,1220349911886207,1220349911899344,1044167
27,"compute_fd_x_kernel",8,0,77,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349911913764,1220349911921887,1220349912963334,1220349912975556,1041447
28,"compute_fd_x_kernel",8,0,80,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349912988896,1220349912998215,1220349914039341,1220349914054189,1041126
29,"compute_fd_x_kernel",8,0,83,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349914060449,1220349914068942,1220349915107828,1220349915123092,1038886
30,"compute_fd_x_kernel",8,0,86,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349915136292,1220349915145429,1220349916188316,1220349916200035,1042887
31,"compute_fd_x_kernel",8,0,89,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349916213184,1220349916222716,1220349917265283,1220349917280667,1042567
32,"compute_fd_x_kernel",8,0,92,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349917286807,1220349917295363,1220349918336010,1220349918348869,1040647
33,"compute_fd_x_kernel",8,0,95,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349918361980,1220349918371530,1220349919413617,1220349919428352,1042087
34,"compute_fd_x_kernel",8,0,98,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349919436562,1220349919445617,1220349920488504,1220349920502635,1042887
35,"compute_fd_x_kernel",8,0,101,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349920515175,1220349920524664,1220349921567391,1220349921583348,1042727
36,"compute_fd_x_kernel",8,0,104,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349921590277,1220349921598911,1220349922643878,1220349922656680,1044967
37,"compute_fd_x_kernel",8,0,107,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349922670530,1220349922679718,1220349923730445,1220349923745183,1050727
38,"compute_fd_x_kernel",8,0,110,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349923751633,1220349923760365,1220349924805972,1220349924819135,1045607
39,"compute_fd_x_kernel",8,0,113,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349924834555,1220349924842933,1220349925883739,1220349925895598,1040806
40,"compute_fd_x_kernel",8,0,116,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349925909188,1220349925918460,1220349926960227,1220349926975121,1041767
41,"compute_fd_x_kernel",8,0,119,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349926982901,1220349927004547,1220349928050154,1220349928062083,1045607
42,"compute_fd_x_kernel",8,0,122,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349928076053,1220349928084874,1220349929126641,1220349929139136,1041767
43,"compute_fd_x_kernel",8,0,125,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349929152436,1220349929161681,1220349930203288,1220349930215938,1041607
44,"compute_fd_x_kernel",8,0,128,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349930229498,1220349930238648,1220349931283935,1220349931300321,1045287
45,"compute_fd_x_kernel",8,0,131,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349931306321,1220349931315135,1220349932355622,1220349932367854,1040487
46,"compute_fd_x_kernel",8,0,134,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349932381134,1220349932390502,1220349933428589,1220349933442816,1038087
47,"compute_fd_x_kernel",8,0,137,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349933449986,1220349933458829,1220349934500916,1220349934513229,1042087
48,"compute_fd_x_kernel",8,0,140,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349934526029,1220349934535636,1220349935582843,1220349935597081,1047207
49,"compute_fd_x_kernel",8,0,143,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349935603011,1220349935611964,1220349936660930,1220349936673404,1048966
50,"compute_fd_x_kernel",8,0,146,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349936685894,1220349936695651,1220349937735017,1220349937749007,1039366
51,"compute_fd_x_kernel",8,0,149,3596376,3596376,134217728,256,0,0,8,0,32,64,"0x0","0x7efd2776d940",1220349937755137,1220349937763658,1220349938806065,1220349938817539,1042407
