"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"test_function_kernel",8,0,0,1581464,1581464,134217728,256,0,0,16,0,32,64,"0x0","0x7f3eb8935580",2003939049129854,2003939049156940,2003939050245106,2003939050285116,1088166
1,"laplacian_kernel",8,0,1,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939049161714,2003939050245106,2003939052807201,2003939052831261,2562095
2,"__amd_rocclr_fillBufferAligned.kd",8,0,2,1581464,1581464,256,256,0,0,8,0,32,64,"0x0","0x7f3eb8905900",2003939049209764,2003939052807201,2003939052812641,2003939052844991,5440
3,"check_kernel",8,0,3,1581464,1581464,134217728,256,0,0,12,4,32,64,"0x0","0x7f3eb8935600",2003939049220924,2003939052812641,2003939053894887,2003939053917473,1082246
4,"laplacian_kernel",8,0,6,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939055765596,2003939055779859,2003939058341474,2003939058368831,2561615
5,"laplacian_kernel",8,0,9,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939058362711,2003939058372834,2003939060920690,2003939060945235,2547856
6,"laplacian_kernel",8,0,12,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939060939235,2003939060948850,2003939063497345,2003939063526510,2548495
7,"laplacian_kernel",8,0,15,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939063515870,2003939063524866,2003939066098161,2003939066127545,2573295
8,"laplacian_kernel",8,0,18,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939066116275,2003939066124881,2003939068674497,2003939068703850,2549616
9,"laplacian_kernel",8,0,21,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939068694220,2003939068703457,2003939071245712,2003939071275874,2542255
10,"laplacian_kernel",8,0,24,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939071265605,2003939071275153,2003939073827488,2003939073856589,2552335
11,"laplacian_kernel",8,0,27,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939073845859,2003939073855008,2003939076404144,2003939076434774,2549136
12,"laplacian_kernel",8,0,30,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939076423424,2003939076432304,2003939078967839,2003939078993509,2535535
13,"laplacian_kernel",8,0,33,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939078987189,2003939078996159,2003939081535535,2003939081561413,2539376
14,"laplacian_kernel",8,0,36,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939081554644,2003939081563855,2003939084114430,2003939084140218,2550575
15,"laplacian_kernel",8,0,39,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939084133418,2003939084142910,2003939086679886,2003939086705833,2536976
16,"laplacian_kernel",8,0,42,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939086699303,2003939086708526,2003939089261501,2003939089292427,2552975
17,"laplacian_kernel",8,0,45,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939089280687,2003939089289822,2003939091850317,2003939091878092,2560495
18,"laplacian_kernel",8,0,48,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939091870112,2003939091879277,2003939094419453,2003939094442457,2540176
19,"laplacian_kernel",8,0,51,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939094438367,2003939094446813,2003939097021868,2003939097047342,2575055
20,"laplacian_kernel",8,0,54,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939097041492,2003939097050348,2003939099624604,2003939099648917,2574256
21,"laplacian_kernel",8,0,57,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939099644717,2003939099653404,2003939102205580,2003939102229911,2552176
22,"laplacian_kernel",8,0,60,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939102224731,2003939102233420,2003939104805595,2003939104829326,2572175
23,"laplacian_kernel",8,0,63,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939104824886,2003939104834396,2003939107368011,2003939107392411,2533615
24,"laplacian_kernel",8,0,66,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939107387861,2003939107397131,2003939109980667,2003939110009496,2583536
25,"laplacian_kernel",8,0,69,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939110004936,2003939110014666,2003939112587000,2003939112609290,2572334
26,"laplacian_kernel",8,0,72,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939112612330,2003939112641560,2003939115207335,2003939115229375,2565775
27,"laplacian_kernel",8,0,75,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939115226485,2003939115236775,2003939117795030,2003939117819060,2558255
28,"laplacian_kernel",8,0,78,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939117814530,2003939117823670,2003939120428005,2003939120448405,2604335
29,"laplacian_kernel",8,0,81,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939120447765,2003939120475685,2003939123006260,2003939123032540,2530575
30,"laplacian_kernel",8,0,84,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939123025140,2003939123034900,2003939125581155,2003939125605464,2546255
31,"laplacian_kernel",8,0,87,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939125600934,2003939125610755,2003939128165810,2003939128190219,2555055
32,"laplacian_kernel",8,0,90,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939128185579,2003939128195090,2003939130777665,2003939130802134,2582575
33,"laplacian_kernel",8,0,93,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939130796804,2003939130805505,2003939133386000,2003939133409679,2580495
34,"laplacian_kernel",8,0,96,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939133405508,2003939133414800,2003939135984255,2003939136012423,2569455
35,"laplacian_kernel",8,0,99,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939136007023,2003939136015935,2003939138587950,2003939138612688,2572015
36,"laplacian_kernel",8,0,102,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939138607708,2003939138617550,2003939141174045,2003939141198613,2556495
37,"laplacian_kernel",8,0,105,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939141193213,2003939141202845,2003939143741260,2003939143766527,2538415
38,"laplacian_kernel",8,0,108,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939143760058,2003939143769580,2003939146322235,2003939146347952,2552655
39,"laplacian_kernel",8,0,111,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939146342482,2003939146350875,2003939148908009,2003939148932067,2557134
40,"laplacian_kernel",8,0,114,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939148927057,2003939148936010,2003939151524825,2003939151548652,2588815
41,"laplacian_kernel",8,0,117,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939151543962,2003939151552825,2003939154103880,2003939154128166,2551055
42,"laplacian_kernel",8,0,120,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939154123386,2003939154132840,2003939156685334,2003939156709391,2552494
43,"laplacian_kernel",8,0,123,1581464,1581464,16777216,256,0,0,108,4,32,64,"0x0","0x7f3eb89355c0",2003939156705061,2003939156714135,2003939159257669,2003939159282116,2543534
