Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum
0,"initialize_polynomial_kernel",8,0,0,3598081,3598081,207667200,256,0,0,40,0,48,64,0x0,0x7f53e58d5900,9.5625000000,604304.0312500000,19468800.0000000000,0.0000000000,12168000.0000000000
1,"__amd_rocclr_fillBufferAligned.kd",8,0,1,3598081,3598081,26624,256,0,0,12,4,32,64,0x0,0x7f53e58a5a80,3.2500000000,612517.2187500000,19468800.0000000000,0.0000000000,10342800.0000000000
2,"__amd_rocclr_fillBufferAligned.kd",8,0,3,3598081,3598081,26624,256,0,0,12,4,32,64,0x0,0x7f53e58a5a80,3.1250000000,608651.6875000000,19468800.0000000000,0.0000000000,10342800.0000000000
3,"__amd_rocclr_fillBufferAligned.kd",8,0,5,3598081,3598081,26624,256,0,0,12,4,32,64,0x0,0x7f53e58a5a80,3.6875000000,612891.6875000000,19468800.0000000000,0.0000000000,10342800.0000000000
4,"compute_fd_x_kernel",8,0,8,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.8125000000,522118.3750000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
5,"compute_fd_x_kernel",8,0,11,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.5000000000,522097.0000000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
6,"compute_fd_x_kernel",8,0,14,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.6250000000,522087.6250000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
7,"compute_fd_x_kernel",8,0,17,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.6875000000,522106.5000000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
8,"compute_fd_x_kernel",8,0,20,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.1250000000,522106.6250000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
9,"compute_fd_x_kernel",8,0,23,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.4375000000,522101.3750000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
10,"compute_fd_x_kernel",8,0,26,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.2500000000,522099.3750000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
11,"compute_fd_x_kernel",8,0,29,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.7500000000,522093.2500000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
12,"compute_fd_x_kernel",8,0,32,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.4375000000,522090.8750000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
13,"compute_fd_x_kernel",8,0,35,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.7500000000,522095.2500000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
14,"compute_fd_x_kernel",8,0,38,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.5000000000,522098.1250000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
15,"compute_fd_x_kernel",8,0,41,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.5000000000,522095.1250000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
16,"compute_fd_x_kernel",8,0,44,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.6250000000,522110.6250000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
17,"compute_fd_x_kernel",8,0,47,3598081,3598081,134217728,256,0,0,8,0,32,64,0x0,0x7f53e58d5940,540679.0625000000,522100.7500000000,50331648.0000000000,8912896.0000000000,8388608.0000000000
