Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum
0,"initialize_polynomial_kernel",8,0,0,3594543,3594543,207667200,256,0,0,40,0,48,64,0x0,0x7f353850d900,9.3125000000,604304.3437500000,19468800.0000000000,0.0000000000,12168000.0000000000
1,"__amd_rocclr_fillBufferAligned.kd",8,0,1,3594543,3594543,26624,256,0,0,12,4,32,64,0x0,0x7f35384dda80,3.3750000000,612682.4375000000,19468800.0000000000,0.0000000000,10342800.0000000000
2,"__amd_rocclr_fillBufferAligned.kd",8,0,3,3594543,3594543,26624,256,0,0,12,4,32,64,0x0,0x7f35384dda80,3.1250000000,608462.4062500000,19468800.0000000000,0.0000000000,10342800.0000000000
3,"__amd_rocclr_fillBufferAligned.kd",8,0,5,3594543,3594543,26624,256,0,0,12,4,32,64,0x0,0x7f35384dda80,3.7500000000,612270.0937500000,19468800.0000000000,0.0000000000,10342800.0000000000
4,"compute_fd_x_kernel",8,0,8,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,3.3125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
5,"compute_fd_x_kernel",8,0,11,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.9375000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
6,"compute_fd_x_kernel",8,0,14,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
7,"compute_fd_x_kernel",8,0,17,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,4.4375000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
8,"compute_fd_x_kernel",8,0,20,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
9,"compute_fd_x_kernel",8,0,23,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
10,"compute_fd_x_kernel",8,0,26,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
11,"compute_fd_x_kernel",8,0,29,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8750000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
12,"compute_fd_x_kernel",8,0,32,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8750000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
13,"compute_fd_x_kernel",8,0,35,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
14,"compute_fd_x_kernel",8,0,38,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
15,"compute_fd_x_kernel",8,0,41,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8750000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
16,"compute_fd_x_kernel",8,0,44,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
17,"compute_fd_x_kernel",8,0,47,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
18,"compute_fd_x_kernel",8,0,50,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
19,"compute_fd_x_kernel",8,0,53,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
20,"compute_fd_x_kernel",8,0,56,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
21,"compute_fd_x_kernel",8,0,59,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
22,"compute_fd_x_kernel",8,0,62,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
23,"compute_fd_x_kernel",8,0,65,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
24,"compute_fd_x_kernel",8,0,68,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
25,"compute_fd_x_kernel",8,0,71,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,3.4375000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
26,"compute_fd_x_kernel",8,0,74,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,4.5625000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
27,"compute_fd_x_kernel",8,0,77,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
28,"compute_fd_x_kernel",8,0,80,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8125000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
29,"compute_fd_x_kernel",8,0,83,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,2.8750000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
30,"compute_fd_x_kernel",8,0,86,3594543,3594543,134217728,256,0,0,4,4,32,64,0x0,0x7f353850d940,3.4375000000,520192.0000000000,8388608.0000000000,0.0000000000,8388608.0000000000
