"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"initialize_polynomial_kernel",8,0,0,3597436,3597436,207667200,256,0,0,40,0,48,64,"0x0","0x7f40b5a6d900",1220584502230419,1220584502258261,1220584513754337,1220584513788777,11496076
1,"__amd_rocclr_fillBufferAligned.kd",8,0,1,3597436,3597436,26624,256,0,0,12,4,32,64,"0x0","0x7f40b5a3da80",1220584502279609,1220584513754337,1220584514329860,1220584514349478,575523
2,"__amd_rocclr_fillBufferAligned.kd",8,0,3,3597436,3597436,26624,256,0,0,12,4,32,64,"0x0","0x7f40b5a3da80",1220584514349158,1220584514377060,1220584514941544,1220584514954730,564484
3,"__amd_rocclr_fillBufferAligned.kd",8,0,5,3597436,3597436,26624,256,0,0,12,4,32,64,"0x0","0x7f40b5a3da80",1220584515598891,1220584515616589,1220584516190833,1220584516204583,574244
4,"compute_fd_x_kernel",8,0,8,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584516217603,1220584516227633,1220584517286680,1220584517298925,1059047
5,"compute_fd_x_kernel",8,0,11,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584517316465,1220584517325720,1220584518382047,1220584518394638,1056327
6,"compute_fd_x_kernel",8,0,14,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584518407758,1220584518417727,1220584519470054,1220584519485201,1052327
7,"compute_fd_x_kernel",8,0,17,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584519491471,1220584519500135,1220584520553102,1220584520571493,1052967
8,"compute_fd_x_kernel",8,0,20,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584520585983,1220584520595182,1220584521651349,1220584521664616,1056167
9,"compute_fd_x_kernel",8,0,23,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584521679716,1220584521689109,1220584522743676,1220584522756349,1054567
10,"compute_fd_x_kernel",8,0,26,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584522768569,1220584522778876,1220584523830564,1220584523844891,1051688
11,"compute_fd_x_kernel",8,0,29,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584523852021,1220584523860324,1220584524918251,1220584524930924,1057927
12,"compute_fd_x_kernel",8,0,32,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584524944614,1220584524954731,1220584526008978,1220584526030047,1054247
13,"compute_fd_x_kernel",8,0,35,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584526035336,1220584526063378,1220584527111065,1220584527124799,1047687
14,"compute_fd_x_kernel",8,0,38,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584527139889,1220584527149146,1220584528203073,1220584528216442,1053927
15,"compute_fd_x_kernel",8,0,41,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584528229852,1220584528240033,1220584529295720,1220584529310235,1055687
16,"compute_fd_x_kernel",8,0,44,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584529315964,1220584529325000,1220584530378287,1220584530391807,1053287
17,"compute_fd_x_kernel",8,0,47,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584530404297,1220584530414767,1220584531463254,1220584531478180,1048487
18,"compute_fd_x_kernel",8,0,50,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584531484160,1220584531493175,1220584532547102,1220584532560392,1053927
19,"compute_fd_x_kernel",8,0,53,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584532573372,1220584532583262,1220584533634629,1220584533647515,1051367
20,"compute_fd_x_kernel",8,0,56,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584533661375,1220584533669829,1220584534723276,1220584534735798,1053447
21,"compute_fd_x_kernel",8,0,59,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584534748828,1220584534758476,1220584535812563,1220584535830930,1054087
22,"compute_fd_x_kernel",8,0,62,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584535837100,1220584535846964,1220584536902811,1220584536914903,1055847
23,"compute_fd_x_kernel",8,0,65,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584536928233,1220584536937851,1220584537990978,1220584538007496,1053127
24,"compute_fd_x_kernel",8,0,68,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584538013656,1220584538021698,1220584539075305,1220584539087648,1053607
25,"compute_fd_x_kernel",8,0,71,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584539101168,1220584539110505,1220584540164432,1220584540180911,1053927
26,"compute_fd_x_kernel",8,0,74,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584540187591,1220584540196913,1220584541255320,1220584541268373,1058407
27,"compute_fd_x_kernel",8,0,77,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584541281893,1220584541291480,1220584542349567,1220584542363676,1058087
28,"compute_fd_x_kernel",8,0,80,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584542369426,1220584542378047,1220584543428934,1220584543441969,1050887
29,"compute_fd_x_kernel",8,0,83,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584543455799,1220584543464455,1220584544517102,1220584544530061,1052647
30,"compute_fd_x_kernel",8,0,86,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584544543301,1220584544552302,1220584545607509,1220584545620784,1055207
31,"compute_fd_x_kernel",8,0,89,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584545633194,1220584545642869,1220584546695676,1220584546710117,1052807
32,"compute_fd_x_kernel",8,0,92,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584546716946,1220584546724956,1220584547778723,1220584547791199,1053767
33,"compute_fd_x_kernel",8,0,95,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584547803959,1220584547813444,1220584548865771,1220584548880012,1052327
34,"compute_fd_x_kernel",8,0,98,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584548885872,1220584548894731,1220584549942738,1220584549955525,1048007
35,"compute_fd_x_kernel",8,0,101,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584549967905,1220584549977618,1220584551026585,1220584551041877,1048967
36,"compute_fd_x_kernel",8,0,104,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584551047777,1220584551056025,1220584552111872,1220584552124080,1055847
37,"compute_fd_x_kernel",8,0,107,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584552136660,1220584552146592,1220584553197319,1220584553211902,1050727
38,"compute_fd_x_kernel",8,0,110,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584553217602,1220584553226440,1220584554275407,1220584554287565,1048967
39,"compute_fd_x_kernel",8,0,113,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584554304045,1220584554313487,1220584555372374,1220584555386948,1058887
40,"compute_fd_x_kernel",8,0,116,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584555395048,1220584555403254,1220584556452701,1220584556465750,1049447
41,"compute_fd_x_kernel",8,0,119,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584556478950,1220584556487581,1220584557537668,1220584557551943,1050087
42,"compute_fd_x_kernel",8,0,122,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584557558053,1220584557566949,1220584558617356,1220584558629615,1050407
43,"compute_fd_x_kernel",8,0,125,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584558642746,1220584558652076,1220584559702963,1220584559718218,1050887
44,"compute_fd_x_kernel",8,0,128,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584559723918,1220584559732563,1220584560789530,1220584560802061,1056967
45,"compute_fd_x_kernel",8,0,131,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584560814531,1220584560824250,1220584561875457,1220584561889943,1051207
46,"compute_fd_x_kernel",8,0,134,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584561897473,1220584561906018,1220584562957385,1220584562970076,1051367
47,"compute_fd_x_kernel",8,0,137,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584562982346,1220584562992105,1220584564055952,1220584564070139,1063847
48,"compute_fd_x_kernel",8,0,140,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584564076169,1220584564084912,1220584565133239,1220584565146091,1048327
49,"compute_fd_x_kernel",8,0,143,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584565159271,1220584565168119,1220584566216606,1220584566232004,1048487
50,"compute_fd_x_kernel",8,0,146,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584566238254,1220584566246847,1220584567296134,1220584567308787,1049287
51,"compute_fd_x_kernel",8,0,149,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584567323136,1220584567332454,1220584568388781,1220584568403309,1056327
52,"compute_fd_x_kernel",8,0,152,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584568409209,1220584568417421,1220584569468948,1220584569482012,1051527
53,"compute_fd_x_kernel",8,0,155,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584569494472,1220584569503828,1220584570560475,1220584570574935,1056647
54,"compute_fd_x_kernel",8,0,158,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584570581664,1220584570590875,1220584571640002,1220584571652097,1049127
55,"compute_fd_x_kernel",8,0,161,3597436,3597436,134217728,256,0,0,12,4,32,64,"0x0","0x7f40b5a6d940",1220584571664987,1220584571674723,1220584572724810,1220584572739430,1050087
