Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum
0,"initialize_polynomial_kernel",8,0,0,3597544,3597544,207667200,256,0,0,40,0,48,64,0x0,0x7fb1a8f9d900,9.3125000000,604304.0312500000,19468800.0000000000,0.0000000000,12168000.0000000000
1,"__amd_rocclr_fillBufferAligned.kd",8,0,1,3597544,3597544,26624,256,0,0,12,4,32,64,0x0,0x7fb1a8f6da80,3.4375000000,612858.5312500000,19468800.0000000000,0.0000000000,10342800.0000000000
2,"__amd_rocclr_fillBufferAligned.kd",8,0,3,3597544,3597544,26624,256,0,0,12,4,32,64,0x0,0x7fb1a8f6da80,3.6875000000,607767.9375000000,19468800.0000000000,0.0000000000,10342800.0000000000
3,"__amd_rocclr_fillBufferAligned.kd",8,0,5,3597544,3597544,26624,256,0,0,12,4,32,64,0x0,0x7fb1a8f6da80,3.8125000000,612527.6250000000,19468800.0000000000,0.0000000000,10342800.0000000000
4,"compute_fd_x_kernel",8,0,8,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540680.3125000000,522103.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
5,"compute_fd_x_kernel",8,0,11,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.0000000000,522089.3750000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
6,"compute_fd_x_kernel",8,0,14,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.5000000000,522096.6250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
7,"compute_fd_x_kernel",8,0,17,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.4375000000,522097.8750000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
8,"compute_fd_x_kernel",8,0,20,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.3750000000,522094.6250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
9,"compute_fd_x_kernel",8,0,23,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.7500000000,522111.0000000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
10,"compute_fd_x_kernel",8,0,26,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540680.0000000000,522107.0000000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
11,"compute_fd_x_kernel",8,0,29,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.3750000000,522102.6250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
12,"compute_fd_x_kernel",8,0,32,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.8750000000,522096.1250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
13,"compute_fd_x_kernel",8,0,35,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.0625000000,522095.7500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
14,"compute_fd_x_kernel",8,0,38,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.5000000000,522102.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
15,"compute_fd_x_kernel",8,0,41,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.1875000000,522106.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
16,"compute_fd_x_kernel",8,0,44,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.7500000000,522100.6250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
17,"compute_fd_x_kernel",8,0,47,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.2500000000,522101.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
18,"compute_fd_x_kernel",8,0,50,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540680.0625000000,522101.0000000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
19,"compute_fd_x_kernel",8,0,53,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.5625000000,522093.7500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
20,"compute_fd_x_kernel",8,0,56,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.7500000000,522098.1250000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
21,"compute_fd_x_kernel",8,0,59,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540679.5000000000,522100.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
22,"compute_fd_x_kernel",8,0,62,3597544,3597544,134217728,256,0,0,12,4,32,64,0x0,0x7fb1a8f9d940,540680.0000000000,522105.2500000000,58720256.0000000000,8912896.0000000000,8388608.0000000000
