Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum
0,"test_function_kernel",8,0,0,1580953,1580953,134217728,256,0,0,16,0,32,64,0x0,0x7f4c3a925580,6.8125000000,1044480.0000000000,33554432.0000000000,0.0000000000,16777216.0000000000
1,"laplacian_kernel",8,0,1,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1979347.8750000000,1043147.6250000000,265822200.0000000000,83752868.0000000000,16646400.0000000000
2,"__amd_rocclr_fillBufferAligned.kd",8,0,2,1580953,1580953,256,256,0,0,8,0,32,64,0x0,0x7f4c3a7f5900,1.0625000000,0.3750000000,2.0000000000,1.0000000000,1.0000000000
3,"check_kernel",8,0,3,1580953,1580953,134217728,256,0,0,12,4,32,64,0x0,0x7f4c3a925600,1040408.0000000000,0.0000000000,33292800.0000000000,16646400.0000000000,0.0000000000
4,"laplacian_kernel",8,0,6,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1985818.7500000000,1040400.0000000000,265822200.0000000000,83752225.0000000000,16646400.0000000000
5,"laplacian_kernel",8,0,9,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1986250.0625000000,1039048.3750000000,265822200.0000000000,83752273.0000000000,16646400.0000000000
6,"laplacian_kernel",8,0,12,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1985111.8125000000,1039048.6250000000,265822200.0000000000,83752228.0000000000,16646400.0000000000
7,"laplacian_kernel",8,0,15,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1983937.7500000000,1039044.8750000000,265822200.0000000000,83752297.0000000000,16646400.0000000000
8,"laplacian_kernel",8,0,18,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984805.5625000000,1039045.2500000000,265822200.0000000000,83752252.0000000000,16646400.0000000000
9,"laplacian_kernel",8,0,21,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984231.6250000000,1039044.2500000000,265822200.0000000000,83752250.0000000000,16646400.0000000000
10,"laplacian_kernel",8,0,24,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984329.6250000000,1039039.7500000000,265822200.0000000000,83752232.0000000000,16646400.0000000000
11,"laplacian_kernel",8,0,27,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1982977.9375000000,1039044.8750000000,265822200.0000000000,83752289.0000000000,16646400.0000000000
12,"laplacian_kernel",8,0,30,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1982714.7500000000,1039045.2500000000,265822200.0000000000,83752236.0000000000,16646400.0000000000
13,"laplacian_kernel",8,0,33,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1985852.1250000000,1039037.6250000000,265822200.0000000000,83752268.0000000000,16646400.0000000000
14,"laplacian_kernel",8,0,36,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1983793.0625000000,1039038.3750000000,265822200.0000000000,83752268.0000000000,16646400.0000000000
15,"laplacian_kernel",8,0,39,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984653.5000000000,1039045.0000000000,265822200.0000000000,83752213.0000000000,16646400.0000000000
16,"laplacian_kernel",8,0,42,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984561.3125000000,1039047.7500000000,265822200.0000000000,83752244.0000000000,16646400.0000000000
17,"laplacian_kernel",8,0,45,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984681.0000000000,1039049.3750000000,265822200.0000000000,83752239.0000000000,16646400.0000000000
18,"laplacian_kernel",8,0,48,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984956.9375000000,1039047.7500000000,265822200.0000000000,83752232.0000000000,16646400.0000000000
19,"laplacian_kernel",8,0,51,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1985761.3750000000,1039031.8750000000,265822200.0000000000,83752239.0000000000,16646400.0000000000
20,"laplacian_kernel",8,0,54,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984173.2500000000,1039042.2500000000,265822200.0000000000,83752247.0000000000,16646400.0000000000
21,"laplacian_kernel",8,0,57,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1983982.3125000000,1039050.7500000000,265822200.0000000000,83752254.0000000000,16646400.0000000000
22,"laplacian_kernel",8,0,60,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984207.9375000000,1039048.8750000000,265822200.0000000000,83752269.0000000000,16646400.0000000000
23,"laplacian_kernel",8,0,63,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1983845.3125000000,1039042.0000000000,265822200.0000000000,83752277.0000000000,16646400.0000000000
24,"laplacian_kernel",8,0,66,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1984087.1875000000,1039037.2500000000,265822200.0000000000,83752247.0000000000,16646400.0000000000
25,"laplacian_kernel",8,0,69,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1985729.7500000000,1039043.8750000000,265822200.0000000000,83752238.0000000000,16646400.0000000000
26,"laplacian_kernel",8,0,72,1580953,1580953,134217728,256,0,0,24,0,32,64,0x0,0x7f4c3a9255c0,1986002.1250000000,1039035.8750000000,265822200.0000000000,83752228.0000000000,16646400.0000000000
